MIN=0	0	0	0	0
MAX=600	464.158883361278	511	511	2000
SCALE=600	5	100	500	500
DEC=0	0	0	1	0
DEF="Time" t / s	"Events" N_A	"Channel" n_A	"Energy" E_A / keV	"Voltage" U_A / V
0	0	0	0	788.0703125
1	0	1	1	788.846354166667
2	7	2	2	788.0703125
3	25	3	3	786.90625
4	25	4	4	786.90625
5	33	5	5	786.90625
6	32	6	6	788.0703125
7	25	7	7	788.458333333333
8	23	8	8	789.234375
9	35	9	9	789.234375
10	37	10	10	789.622395833333
11	54	11	11	790.3984375
12	40	12	12	786.90625
13	47	13	13	790.786458333333
14	45	14	14	787.294270833333
15	49	15	15	788.0703125
16	40	16	16	789.234375
17	66	17	17	789.622395833333
18	51	18	18	789.234375
19	67	19	19	788.0703125
20	75	20	20	786.90625
21	66	21	21	786.90625
22	80	22	22	786.90625
23	91	23	23	788.0703125
23.999	119	24	24	788.0703125
25	106	25	25	789.234375
26	151	26	26	789.234375
27	168	27	27	788.0703125
28	217	28	28	787.294270833333
29	268	29	29	786.90625
30	237	30	30	786.90625
31	233	31	31	786.90625
32	240	32	32	788.0703125
33.001	205	33	33	789.234375
34	202	34	34	788.458333333333
34.999	153	35	35	788.458333333333
36	162	36	36	791.174479166667
37	153	37	37	786.90625
38	156	38	38	786.90625
39	158	39	39	787.682291666667
40	171	40	40	788.0703125
41	178	41	41	789.234375
42	190	42	42	789.234375
43	161	43	43	788.458333333333
44	151	44	44	788.0703125
44.999	148	45	45	786.90625
46	145	46	46	786.90625
47	161	47	47	786.90625
48	156	48	48	788.0703125
49	170	49	49	789.234375
50	174	50	50	789.234375
51	156	51	51	789.234375
52	139	52	52	788.0703125
53	134	53	53	790.010416666667
53.999	141	54	54	786.90625
55	128	55	55	786.90625
56	121	56	56	788.0703125
57	123	57	57	789.234375
58	102	58	58	789.234375
59	108	59	59	788.846354166667
60	121	60	60	787.294270833333
61	117	61	61	786.90625
61.999	113	62	62	787.294270833333
63	104	63	63	788.0703125
64	96	64	64	789.234375
65	103	65	65	789.234375
66	88	66	66	788.846354166667
67	110	67	67	786.90625
68	96	68	68	787.294270833333
69	99	69	69	786.90625
70	108	70	70	786.90625
71	86	71	71	787.682291666667
72	95	72	72	788.0703125
73	99	73	73	789.234375
74	92	74	74	789.234375
75	82	75	75	788.0703125
76	72	76	76	788.458333333333
76.999	88	77	77	786.90625
78	79	78	78	786.90625
79	75	79	79	786.90625
80	88	80	80	788.0703125
81	86	81	81	789.234375
82	87	82	82	789.234375
82.999	83	83	83	789.234375
84	62	84	84	788.458333333333
85	65	85	85	787.294270833333
86	69	86	86	786.90625
86.999	60	87	87	786.90625
88	56	88	88	786.90625
89	65	89	89	788.0703125
90.001	48	90	90	789.234375
91	40	91	91	789.234375
91.999	55	92	92	789.234375
93	62	93	93	788.846354166667
94	56	94	94	788.0703125
95	55	95	95	787.294270833333
96	61	96	96	786.90625
97	39	97	97	786.90625
98	50	98	98	787.294270833333
99	41	99	99	788.0703125
100	35	100	100	788.0703125
101.001	42	101	101	789.234375
102	43	102	102	789.234375
103	40	103	103	788.0703125
104	52	104	104	786.90625
105	34	105	105	786.90625
106	40	106	106	787.294270833333
106.999	43	107	107	788.0703125
108	44	108	108	788.846354166667
109	42	109	109	789.234375
110	40	110	110	788.846354166667
111	41	111	111	787.294270833333
112	46	112	112	786.90625
113.001	39	113	113	788.0703125
114	40	114	114	786.90625
114.999	33	115	115	788.458333333333
116	44	116	116	789.234375
117	31	117	117	789.234375
118	37	118	118	787.294270833333
119	38	119	119	786.90625
120	23	120	120	786.90625
120.999	49	121	121	787.294270833333
122	31	122	122	788.458333333333
123.001	38	123	123	789.234375
124	35	124	124	789.234375
125	32	125	125	788.0703125
126	32	126	126	786.90625
127	37	127	127	786.90625
128	29	128	128	786.90625
129	31	129	129	788.0703125
130	26	130	130	789.234375
131	27	131	131	788.458333333333
132	27	132	132	787.294270833333
133	26	133	133	786.90625
134	32	134	134	787.294270833333
135	24	135	135	788.0703125
136	27	136	136	789.234375
137	30	137	137	789.234375
138	35	138	138	788.0703125
139	28	139	139	787.294270833333
140	25	140	140	786.90625
141	17	141	141	787.294270833333
142	25	142	142	788.0703125
143	28	143	143	788.846354166667
144	27	144	144	789.234375
145	27	145	145	788.458333333333
146	19	146	146	788.0703125
147	18	147	147	786.90625
148	24	148	148	786.90625
149	16	149	149	788.0703125
150	26	150	150	788.846354166667
151	19	151	151	789.234375
152	38	152	152	789.234375
153	18	153	153	788.0703125
154	23	154	154	786.90625
155	26	155	155	786.90625
156	25	156	156	786.90625
157	24	157	157	786.90625
158	26	158	158	788.846354166667
159	37	159	159	788.846354166667
159.999	18	160	160	789.234375
161	23	161	161	788.458333333333
161.999	15	162	162	787.682291666667
163	22	163	163	786.90625
164	17	164	164	786.90625
165	22	165	165	786.90625
166	27	166	166	788.0703125
166.999	25	167	167	788.846354166667
167.999	20	168	168	788.846354166667
169	26	169	169	788.0703125
170.001	17	170	170	786.90625
171	26	171	171	786.90625
172	17	172	172	786.90625
173	20	173	173	788.0703125
173.999	28	174	174	788.0703125
175	23	175	175	789.234375
176	25	176	176	789.234375
177	21	177	177	788.0703125
178	19	178	178	788.0703125
179	17	179	179	786.90625
180	12	180	180	786.90625
180.999	19	181	181	786.90625
182	15	182	182	790.3984375
183	25	183	183	788.846354166667
184	15	184	184	789.234375
184.999	12	185	185	788.458333333333
186	10	186	186	788.0703125
187	14	187	187	786.90625
188	22	188	188	786.90625
189	10	189	189	786.90625
190	10	190	190	787.294270833333
191	17	191	191	788.0703125
192	20	192	192	789.234375
193	16	193	193	789.622395833333
194	15	194	194	788.0703125
195	15	195	195	788.0703125
196	16	196	196	788.0703125
197	24	197	197	786.90625
198.001	16	198	198	786.90625
199	27	199	199	786.90625
199.999	22	200	200	788.0703125
201	18	201	201	788.0703125
202	22	202	202	789.234375
203	18	203	203	789.234375
204	24	204	204	788.458333333333
205	24	205	205	786.90625
206	11	206	206	786.90625
207	11	207	207	786.90625
208	17	208	208	786.90625
209	11	209	209	788.0703125
210	17	210	210	789.234375
211	21	211	211	789.234375
212	18	212	212	788.458333333333
213	20	213	213	788.0703125
214	20	214	214	786.90625
215	15	215	215	786.90625
216	18	216	216	786.90625
216.999	19	217	217	787.682291666667
218	14	218	218	788.0703125
219	19	219	219	789.234375
220	15	220	220	789.234375
221	13	221	221	788.0703125
222	16	222	222	787.294270833333
223	15	223	223	786.90625
224	16	224	224	786.90625
225	9	225	225	787.294270833333
226	14	226	226	788.0703125
227	15	227	227	789.234375
228	14	228	228	789.234375
229	12	229	229	788.458333333333
230	10	230	230	787.294270833333
231	7	231	231	786.90625
232	18	232	232	786.90625
233	11	233	233	786.90625
234	9	234	234	788.0703125
235	12	235	235	789.234375
236	5	236	236	789.234375
237	10	237	237	788.0703125
238	11	238	238	788.0703125
239	12	239	239	786.90625
240	12	240	240	786.90625
241	10	241	241	787.294270833333
242	6	242	242	788.0703125
242.999	7	243	243	789.234375
244	11	244	244	788.846354166667
245	15	245	245	788.458333333333
246.001	9	246	246	787.682291666667
247	9	247	247	786.90625
248	5	248	248	786.90625
249	7	249	249	786.90625
250	8	250	250	788.0703125
251	12	251	251	788.846354166667
252	12	252	252	789.234375
253	9	253	253	789.234375
254	8	254	254	788.0703125
255	6	255	255	786.90625
256	6	256	256	786.90625
257	7	257	257	786.90625
258	11	258	258	786.90625
259	9	259	259	787.294270833333
260	8	260	260	788.0703125
261	12	261	261	788.0703125
262	16	262	262	789.234375
263	9	263	263	789.234375
264	6	264	264	789.234375
265	10	265	265	788.458333333333
266	12	266	266	788.0703125
267	14	267	267	787.294270833333
268	12	268	268	786.90625
269	10	269	269	786.90625
270	7	270	270	786.90625
271	9	271	271	786.90625
271.999	7	272	272	787.294270833333
273	5	273	273	788.0703125
274	6	274	274	788.458333333333
275	7	275	275	789.234375
275.999	7	276	276	789.234375
277	10	277	277	788.458333333333
278	10	278	278	788.846354166667
279	8	279	279	786.90625
280	13	280	280	786.90625
281	12	281	281	786.90625
282	7	282	282	786.90625
283	10	283	283	786.90625
284	11	284	284	788.0703125
285	5	285	285	789.234375
286	7	286	286	789.234375
287	6	287	287	789.234375
288	11	288	288	788.458333333333
289	6	289	289	788.0703125
290	5	290	290	786.90625
291	7	291	291	786.90625
292	4	292	292	786.90625
292.999	7	293	293	786.90625
294	16	294	294	786.90625
294.999	11	295	295	788.0703125
296	4	296	296	788.846354166667
297	8	297	297	789.234375
298	9	298	298	789.234375
299	6	299	299	788.846354166667
300	7	300	300	788.0703125
301	7	301	301	787.294270833333
302	6	302	302	786.90625
303	9	303	303	786.90625
304	2	304	304	786.90625
305	5	305	305	787.682291666667
306	13	306	306	788.0703125
307	10	307	307	788.458333333333
308	7	308	308	789.234375
308.999	8	309	309	789.622395833333
310	8	310	310	788.846354166667
311	10	311	311	787.682291666667
312	6	312	312	786.90625
313	11	313	313	787.294270833333
314.001	6	314	314	786.90625
315	9	315	315	786.90625
316	11	316	316	787.294270833333
317	7	317	317	786.90625
318	5	318	318	792.7265625
319	8	319	319	788.0703125
320	10	320	320	788.846354166667
321	4	321	321	789.234375
322	4	322	322	789.234375
323	8	323	323	789.234375
324	10	324	324	788.0703125
325	9	325	325	787.294270833333
326.001	10	326	326	786.90625
327	9	327	327	786.90625
328	6	328	328	786.90625
329	8	329	329	786.90625
330	6	330	330	786.90625
331	8	331	331	788.0703125
332	5	332	332	788.0703125
333	6	333	333	788.0703125
334	7	334	334	789.234375
335	10	335	335	789.234375
336	4	336	336	789.234375
337	4	337	337	788.846354166667
338	4	338	338	788.0703125
338.999	10	339	339	786.90625
340	5	340	340	786.90625
341	8	341	341	786.90625
342	6	342	342	786.518229166667
343	4	343	343	786.90625
344	6	344	344	787.294270833333
345	8	345	345	788.0703125
346	2	346	346	788.846354166667
347	6	347	347	789.234375
348	11	348	348	789.234375
349	13	349	349	788.846354166667
349.999	12	350	350	788.0703125
351	7	351	351	786.90625
352	4	352	352	786.90625
353	3	353	353	786.90625
354	6	354	354	786.90625
355	10	355	355	788.0703125
355.999	13	356	356	788.0703125
357	2	357	357	789.234375
358	6	358	358	788.846354166667
358.999	7	359	359	788.458333333333
360	3	360	360	788.0703125
361	9	361	361	786.90625
362	4	362	362	786.90625
363	8	363	363	786.90625
363.999	3	364	364	786.90625
365	7	365	365	786.90625
366	7	366	366	788.0703125
367	6	367	367	788.846354166667
368	6	368	368	789.234375
369	6	369	369	789.234375
370	9	370	370	789.234375
371	11	371	371	788.0703125
372	7	372	372	788.0703125
373	3	373	373	787.294270833333
374	4	374	374	787.294270833333
375	4	375	375	786.90625
376	2	376	376	786.90625
377	7	377	377	786.90625
378	5	378	378	787.294270833333
379	5	379	379	787.682291666667
380	7	380	380	790.786458333333
381	10	381	381	789.234375
382	0	382	382	789.234375
383	5	383	383	789.234375
384	8	384	384	788.0703125
385	8	385	385	788.458333333333
386	5	386	386	788.0703125
387	10	387	387	786.90625
388	3	388	388	786.90625
389	4	389	389	786.90625
390	7	390	390	786.130208333333
391	2	391	391	786.90625
392	5	392	392	786.90625
393	6	393	393	786.90625
393.999	5	394	394	788.0703125
395	5	395	395	788.0703125
396	3	396	396	788.0703125
397	1	397	397	789.234375
397.999	4	398	398	789.234375
399	5	399	399	789.622395833333
400	4	400	400	788.0703125
401	5	401	401	788.0703125
402	4	402	402	787.682291666667
403	3	403	403	786.90625
404	2	404	404	786.90625
405	4	405	405	786.130208333333
406	2	406	406	786.90625
407	4	407	407	786.90625
408	3	408	408	787.294270833333
409	1	409	409	787.294270833333
410	8	410	410	788.0703125
411	5	411	411	788.0703125
412	6	412	412	788.458333333333
413	3	413	413	789.234375
414	3	414	414	788.458333333333
415	4	415	415	789.234375
416	2	416	416	788.846354166667
417	1	417	417	788.0703125
418.001	2	418	418	788.0703125
419	5	419	419	788.0703125
420	0	420	420	786.90625
420.999	0	421	421	787.294270833333
421.999	4	422	422	786.90625
423	3	423	423	786.90625
424	5	424	424	786.90625
425.001	7	425	425	786.90625
426	1	426	426	786.90625
427	3	427	427	786.90625
428	2	428	428	788.0703125
429	5	429	429	787.682291666667
429.999	5	430	430	788.0703125
431	3	431	431	788.846354166667
431.999	2	432	432	789.234375
432.999	1	433	433	788.846354166667
434	5	434	434	789.234375
435	5	435	435	788.846354166667
436	3	436	436	788.846354166667
437.001	0	437	437	791.950520833333
438	4	438	438	788.846354166667
439	5	439	439	788.458333333333
440	2	440	440	788.0703125
440.999	5	441	441	788.0703125
442	2	442	442	787.294270833333
443	4	443	443	787.294270833333
444	5	444	444	786.90625
445	4	445	445	786.90625
446	5	446	446	786.90625
447	3	447	447	786.90625
448	5	448	448	786.90625
449	4	449	449	786.90625
450	2	450	450	786.90625
451	5	451	451	788.0703125
452	8	452	452	788.458333333333
453	7	453	453	788.846354166667
454	5	454	454	789.234375
455	6	455	455	789.234375
456.001	7	456	456	789.234375
457	4	457	457	788.846354166667
458	5	458	458	788.0703125
459	4	459	459	788.0703125
459.999	6	460	460	787.294270833333
461.001	8	461	461	786.90625
462	3	462	462	786.90625
463.001	4	463	463	786.90625
464	5	464	464	788.0703125
465	7	465	465	787.294270833333
465.999	8	466	466	785.7421875
467	2	467	467	786.518229166667
468	5	468	468	786.90625
469	4	469	469	786.90625
470	10	470	470	786.90625
471	6	471	471	788.0703125
472	4	472	472	788.0703125
473	2	473	473	788.0703125
474	7	474	474	788.0703125
475	6	475	475	788.846354166667
476	4	476	476	789.234375
477	4	477	477	789.234375
478	4	478	478	788.0703125
479	7	479	479	788.0703125
480	3	480	480	788.0703125
481	5	481	481	787.294270833333
482	3	482	482	786.90625
483	4	483	483	786.90625
484	3	484	484	787.682291666667
485	3	485	485	786.90625
486	2	486	486	786.90625
487	3	487	487	786.90625
488	7	488	488	788.0703125
489	2	489	489	788.0703125
490	4	490	490	788.0703125
491	1	491	491	788.458333333333
492	3	492	492	788.846354166667
493	5	493	493	789.234375
494.001	3	494	494	789.234375
494.999	4	495	495	788.458333333333
496	2	496	496	788.0703125
497	4	497	497	786.90625
